RowID,OrderYearMonth,OrderDate,CustomerName,Segment,Region,Category,Sales
6265,202411,2024-11-30,Kelly Collister,Consumer,Central,Office Supplies,2.296
6266,202411,2024-11-30,Allen Armold,Consumer,South,Office Supplies,8.26
6267,202411,2024-11-30,Ralph Ritter,Consumer,West,Office Supplies,7.38
6268,202411,2024-11-30,Justin MacKendrick,Consumer,East,Office Supplies,16.45
6269,202411,2024-11-30,Allen Armold,Consumer,South,Office Supplies,5.28
6270,202411,2024-11-30,Maria Bertelson,Consumer,East,Office Supplies,40.44
6271,202411,2024-11-30,Allen Armold,Consumer,South,Technology,499.98
6272,202411,2024-11-30,Eugene Barchas,Consumer,East,Technology,1199.976
6273,202411,2024-11-30,Ryan Crowe,Consumer,East,Technology,89.97
6274,202411,2024-11-30,Darren Powers,Consumer,East,Technology,13.98
6275,202412,2024-12-01,Odella Nelson,Corporate,South,Furniture,630.024
6276,202412,2024-12-01,Toby Gnade,Consumer,West,Office Supplies,38.136
6277,202412,2024-12-01,Toby Gnade,Consumer,West,Office Supplies,1016.792
6278,202412,2024-12-01,Stewart Carmichael,Corporate,West,Technology,99.39
6279,202412,2024-12-01,Anna Häberlin,Corporate,West,Technology,361.376
6280,202412,2024-12-02,Ionia McGrath,Consumer,West,Office Supplies,8.32
6281,202412,2024-12-02,Ruben Dartt,Consumer,West,Office Supplies,28.4
6282,202412,2024-12-03,Maribeth Schnelling,Consumer,West,Office Supplies,10.776
6283,202412,2024-12-03,Barry Gonzalez,Consumer,Central,Office Supplies,15.232
6284,202412,2024-12-03,Heather Jas,Home Office,West,Office Supplies,49.5
6285,202412,2024-12-03,Barry Gonzalez,Consumer,Central,Technology,67.176
6286,202412,2024-12-04,Ashley Jarboe,Consumer,Central,Furniture,301.96
6287,202412,2024-12-04,Steve Nguyen,Home Office,Central,Furniture,255.108
6288,202412,2024-12-04,Tracy Collins,Home Office,West,Office Supplies,67.84
6289,202412,2024-12-04,Sean Braxton,Corporate,East,Office Supplies,103.968
6290,202412,2024-12-04,Steve Nguyen,Home Office,Central,Office Supplies,6.368
6291,202412,2024-12-04,Bobby Elias,Consumer,West,Office Supplies,61.12
6292,202412,2024-12-04,Steve Nguyen,Home Office,Central,Office Supplies,48.848
6293,202412,2024-12-04,Steve Nguyen,Home Office,Central,Office Supplies,19.648
6294,202412,2024-12-04,Arthur Wiediger,Home Office,Central,Office Supplies,1117.92
6295,202412,2024-12-04,Patrick Gardner,Consumer,West,Technology,595.0
6296,202412,2024-12-04,Karen Carlisle,Corporate,South,Technology,1319.96
6297,202412,2024-12-04,Tracy Collins,Home Office,West,Technology,61.192
6298,202412,2024-12-05,Eric Hoffmann,Consumer,Central,Furniture,2.328
6299,202412,2024-12-05,Janet Molinari,Corporate,West,Furniture,31.96
6300,202412,2024-12-05,Natalie DeCherney,Consumer,East,Office Supplies,8.74
6301,202412,2024-12-05,Tim Taslimi,Corporate,Central,Office Supplies,54.96
6302,202412,2024-12-05,Liz Thompson,Consumer,South,Office Supplies,18.48
6303,202412,2024-12-05,Nora Pelletier,Home Office,East,Office Supplies,17.28
6304,202412,2024-12-05,Nora Pelletier,Home Office,East,Office Supplies,17.712
6305,202412,2024-12-05,Eric Hoffmann,Consumer,Central,Office Supplies,1.192
6306,202412,2024-12-05,Doug Jacobs,Consumer,East,Office Supplies,14.352
6307,202412,2024-12-05,Eric Hoffmann,Consumer,Central,Office Supplies,10.78
6308,202412,2024-12-05,Eric Hoffmann,Consumer,Central,Office Supplies,40.968
6309,202412,2024-12-05,Eric Hoffmann,Consumer,Central,Office Supplies,58.368
6310,202412,2024-12-05,Natalie DeCherney,Consumer,East,Office Supplies,44.75
6311,202412,2024-12-05,Eric Hoffmann,Consumer,Central,Office Supplies,10.368
6312,202412,2024-12-05,Eric Hoffmann,Consumer,Central,Office Supplies,100.704
6313,202412,2024-12-05,Doug Jacobs,Consumer,East,Office Supplies,64.96
6314,202412,2024-12-05,Doug Jacobs,Consumer,East,Office Supplies,68.6
6315,202412,2024-12-05,Eric Hoffmann,Consumer,Central,Technology,71.96
6316,202412,2024-12-06,Frank Atkinson,Corporate,South,Furniture,289.568
6317,202412,2024-12-06,Nick Zandusky,Home Office,East,Furniture,86.97
6318,202412,2024-12-06,David Wiener,Corporate,Central,Furniture,318.43
6319,202412,2024-12-06,David Wiener,Corporate,Central,Furniture,7.068
6320,202412,2024-12-06,Matt Connell,Corporate,West,Office Supplies,39.0
6321,202412,2024-12-06,Barbara Fisher,Corporate,Central,Office Supplies,4.91
6322,202412,2024-12-06,Allen Goldenen,Consumer,East,Office Supplies,14.427
6323,202412,2024-12-06,Shirley Jackson,Consumer,East,Office Supplies,128.4
6324,202412,2024-12-06,Allen Goldenen,Consumer,East,Office Supplies,2.628
6325,202412,2024-12-06,Nick Zandusky,Home Office,East,Office Supplies,19.096
6326,202412,2024-12-06,Nora Paige,Consumer,Central,Office Supplies,14.62
6327,202412,2024-12-06,Nick Zandusky,Home Office,East,Office Supplies,18.496
6328,202412,2024-12-06,Barbara Fisher,Corporate,Central,Office Supplies,314.55
6329,202412,2024-12-06,Allen Goldenen,Consumer,East,Office Supplies,15.696
6330,202412,2024-12-06,Barbara Fisher,Corporate,Central,Office Supplies,9.08
6331,202412,2024-12-06,Frank Atkinson,Corporate,South,Office Supplies,39.72
6332,202412,2024-12-06,Nick Zandusky,Home Office,East,Technology,255.984
6333,202412,2024-12-06,Brendan Murry,Corporate,West,Technology,27.88
6334,202412,2024-12-06,David Wiener,Corporate,Central,Technology,122.92
6335,202412,2024-12-06,Frank Atkinson,Corporate,South,Technology,244.768
6336,202412,2024-12-06,Nora Paige,Consumer,Central,Technology,944.93
6337,202412,2024-12-06,Erica Hackney,Consumer,Central,Technology,151.192
6338,202412,2024-12-07,Julie Kriz,Home Office,East,Furniture,113.568
6339,202412,2024-12-07,Chloris Kastensmidt,Consumer,East,Furniture,127.554
6340,202412,2024-12-07,Justin Hirsh,Consumer,West,Furniture,195.136
6341,202412,2024-12-07,Chloris Kastensmidt,Consumer,East,Furniture,77.952
6342,202412,2024-12-07,Mike Vittorini,Consumer,East,Office Supplies,12.96
6343,202412,2024-12-07,Roger Demir,Consumer,Central,Office Supplies,38.432
6344,202412,2024-12-07,Denise Monton,Corporate,Central,Office Supplies,40.46
6345,202412,2024-12-07,Tiffany House,Corporate,West,Office Supplies,32.4
6346,202412,2024-12-07,Roger Demir,Consumer,Central,Office Supplies,21.568
6347,202412,2024-12-07,Roger Demir,Consumer,Central,Technology,81.576
6348,202412,2024-12-07,Chloris Kastensmidt,Consumer,East,Technology,30.345
6349,202412,2024-12-07,Denise Monton,Corporate,Central,Technology,404.94
6350,202412,2024-12-08,Todd Boyes,Corporate,East,Furniture,39.88
6351,202412,2024-12-08,Todd Boyes,Corporate,East,Office Supplies,20.82
6352,202412,2024-12-08,Jeremy Ellison,Consumer,Central,Office Supplies,23.616
6353,202412,2024-12-08,Todd Boyes,Corporate,East,Office Supplies,12.192
6354,202412,2024-12-08,Cathy Armstrong,Home Office,East,Office Supplies,134.272
6355,202412,2024-12-08,Rob Dowd,Consumer,Central,Office Supplies,49.44
6356,202412,2024-12-08,Jeremy Ellison,Consumer,Central,Office Supplies,4.488
6357,202412,2024-12-08,Jeremy Ellison,Consumer,Central,Office Supplies,6.216
6358,202412,2024-12-08,Jeremy Ellison,Consumer,Central,Office Supplies,2.088
6359,202412,2024-12-08,Jeremy Ellison,Consumer,Central,Technology,24.032
6360,202412,2024-12-09,Luke Schmidt,Corporate,East,Furniture,14.368
6361,202412,2024-12-09,Luke Schmidt,Corporate,East,Furniture,70.448
6362,202412,2024-12-09,Luke Schmidt,Corporate,East,Office Supplies,15.8
6363,202412,2024-12-10,Sample Company A,Home Office,South,Furniture,339.92
6364,202412,2024-12-10,Sung Pak,Corporate,West,Furniture,1684.752
6365,202412,2024-12-10,Alyssa Tate,Home Office,West,Furniture,9.94
6366,202412,2024-12-10,Laura Armstrong,Corporate,East,Furniture,207.76
6367,202412,2024-12-10,Steve Carroll,Home Office,West,Furniture,82.26
6368,202412,2024-12-10,Sample Company A,Home Office,South,Office Supplies,42.384
6369,202412,2024-12-10,Neola Schneider,Consumer,Central,Office Supplies,14.04
6370,202412,2024-12-10,Nat Carroll,Consumer,East,Office Supplies,17.216
6371,202412,2024-12-10,Amy Cox,Consumer,West,Office Supplies,1219.96
6372,202412,2024-12-10,Cathy Armstrong,Home Office,East,Office Supplies,40.752
6373,202412,2024-12-10,Matthew Grinstein,Home Office,East,Office Supplies,4.416
6374,202412,2024-12-10,Neola Schneider,Consumer,Central,Office Supplies,4.344
6375,202412,2024-12-10,Neola Schneider,Consumer,Central,Office Supplies,74.352
6376,202412,2024-12-10,Carol Darley,Consumer,West,Office Supplies,24.784
6377,202412,2024-12-10,Sample Company A,Home Office,South,Office Supplies,10.528
6378,202412,2024-12-10,Nat Carroll,Consumer,East,Office Supplies,6.48
6379,202412,2024-12-10,Nat Carroll,Consumer,East,Office Supplies,11.56
6380,202412,2024-12-10,Neola Schneider,Consumer,Central,Office Supplies,41.92
6381,202412,2024-12-10,Clay Rozendal,Home Office,West,Office Supplies,25.35
6382,202412,2024-12-10,Sung Pak,Corporate,West,Technology,559.92
6383,202412,2024-12-10,Neola Schneider,Consumer,Central,Technology,297.576
6384,202412,2024-12-10,Nat Carroll,Consumer,East,Technology,88.4
6385,202412,2024-12-10,Neola Schneider,Consumer,Central,Technology,94.992
6386,202412,2024-12-10,Sung Pak,Corporate,West,Technology,659.9
6387,202412,2024-12-10,Cathy Armstrong,Home Office,East,Technology,139.96
6388,202412,2024-12-10,Alyssa Tate,Home Office,West,Technology,33.52
6389,202412,2024-12-10,George Ashbrook,Consumer,Central,Technology,657.552
6390,202412,2024-12-11,Mark Hamilton,Consumer,West,Furniture,194.352
6391,202412,2024-12-11,Brenda Bowman,Corporate,Central,Furniture,1568.61
6392,202412,2024-12-11,Cindy Stewart,Consumer,East,Office Supplies,456.588
6393,202412,2024-12-11,Brenda Bowman,Corporate,Central,Office Supplies,17.3
6394,202412,2024-12-11,Heather Jas,Home Office,South,Office Supplies,5.08
6395,202412,2024-12-11,Barry Pond,Corporate,East,Office Supplies,563.4
6396,202412,2024-12-11,Jay Kimmel,Consumer,South,Office Supplies,73.36
6397,202412,2024-12-11,Cindy Stewart,Consumer,East,Technology,59.976
6398,202412,2024-12-11,Brenda Bowman,Corporate,Central,Technology,160.0
6399,202412,2024-12-11,Cindy Stewart,Consumer,East,Technology,4499.985
6400,202412,2024-12-11,Barry Pond,Corporate,East,Technology,319.92
6401,202412,2024-12-11,Emily Phan,Consumer,South,Technology,59.98
6402,202412,2024-12-12,Maribeth Schnelling,Consumer,West,Furniture,3406.664
6403,202412,2024-12-12,Maribeth Schnelling,Consumer,West,Furniture,595.38
6404,202412,2024-12-12,Dean Katz,Corporate,East,Furniture,313.176
6405,202412,2024-12-12,Maribeth Schnelling,Consumer,West,Office Supplies,64.96
6406,202412,2024-12-12,George Ashbrook,Consumer,Central,Office Supplies,17.856
6407,202412,2024-12-12,Maribeth Schnelling,Consumer,West,Office Supplies,37.17
6408,202412,2024-12-12,Pete Armstrong,Home Office,South,Office Supplies,3.744
6409,202412,2024-12-12,Mark Cousins,Corporate,South,Office Supplies,91.68
6410,202412,2024-12-12,Tamara Chand,Corporate,West,Office Supplies,7.312
6411,202412,2024-12-12,Eric Hoffmann,Consumer,East,Office Supplies,78.759
6412,202412,2024-12-12,Mark Cousins,Corporate,South,Office Supplies,33.75
6413,202412,2024-12-12,Mark Cousins,Corporate,South,Office Supplies,70.98
6414,202412,2024-12-12,Cynthia Delaney,Home Office,East,Office Supplies,13.36
6415,202412,2024-12-12,Cynthia Delaney,Home Office,East,Technology,59.97
6416,202412,2024-12-12,Mark Cousins,Corporate,South,Technology,3040.0
6417,202412,2024-12-12,Carol Triggs,Consumer,East,Technology,494.982
6418,202412,2024-12-13,Pamela Coakley,Corporate,East,Furniture,31.56
6419,202412,2024-12-13,Herbert Flentye,Consumer,South,Furniture,331.023
6420,202412,2024-12-13,Victoria Brennan,Corporate,Central,Office Supplies,167.292
6421,202412,2024-12-13,Cassandra Brandow,Consumer,East,Office Supplies,34.65
6422,202412,2024-12-13,Rob Williams,Corporate,Central,Office Supplies,152.0
6423,202412,2024-12-13,Cassandra Brandow,Consumer,East,Office Supplies,79.95
6424,202412,2024-12-13,Cassandra Brandow,Consumer,East,Office Supplies,204.95
6425,202412,2024-12-13,Cassandra Brandow,Consumer,East,Office Supplies,25.92
6426,202412,2024-12-13,Chris McAfee,Consumer,West,Office Supplies,39.808
6427,202412,2024-12-13,Greg Guthrie,Corporate,Central,Office Supplies,97.984
6428,202412,2024-12-13,Greg Guthrie,Corporate,Central,Technology,62.4
6429,202412,2024-12-13,Rob Williams,Corporate,Central,Technology,34.95
6430,202412,2024-12-13,Herbert Flentye,Consumer,South,Technology,116.76
6431,202412,2024-12-13,Craig Carreira,Consumer,West,Technology,271.992
6432,202412,2024-12-14,David Smith,Corporate,East,Furniture,347.802
6433,202412,2024-12-14,Randy Ferguson,Corporate,South,Furniture,182.67
6434,202412,2024-12-14,Sally Knutson,Consumer,East,Office Supplies,7.16
6435,202412,2024-12-14,Anthony Jacobs,Corporate,South,Office Supplies,7.434
6436,202412,2024-12-14,David Smith,Corporate,East,Office Supplies,6.888
6437,202412,2024-12-14,David Smith,Corporate,East,Office Supplies,12.672
6438,202412,2024-12-14,David Smith,Corporate,East,Office Supplies,32.544
6439,202412,2024-12-14,Randy Ferguson,Corporate,South,Office Supplies,1263.3
6440,202412,2024-12-14,Randy Ferguson,Corporate,South,Office Supplies,1126.02
6441,202412,2024-12-14,Randy Ferguson,Corporate,South,Technology,101.7
6442,202412,2024-12-14,David Smith,Corporate,East,Technology,340.182
6443,202412,2024-12-15,Daniel Raglin,Home Office,Central,Furniture,242.176
6444,202412,2024-12-15,Nick Crebassa,Corporate,Central,Technology,58.416
6445,202412,2024-12-16,Bruce Stewart,Consumer,Central,Furniture,389.97
6446,202412,2024-12-16,Bruce Stewart,Consumer,Central,Office Supplies,33.36
6447,202412,2024-12-16,Bruce Stewart,Consumer,Central,Office Supplies,13.76
6448,202412,2024-12-16,Bruce Stewart,Consumer,Central,Office Supplies,496.86
6449,202412,2024-12-16,Dean Braden,Consumer,South,Technology,36.192
6450,202412,2024-12-17,Joel Eaton,Consumer,East,Furniture,172.5
6451,202412,2024-12-17,John Murray,Consumer,Central,Furniture,248.43
6452,202412,2024-12-17,John Murray,Consumer,Central,Furniture,85.246
6453,202412,2024-12-17,Shirley Jackson,Consumer,East,Furniture,751.92
6454,202412,2024-12-17,Laurel Beltran,Home Office,West,Furniture,31.96
6455,202412,2024-12-17,Rick Duston,Consumer,Central,Furniture,17.31
6456,202412,2024-12-17,Eva Jacobs,Consumer,East,Furniture,111.15
6457,202412,2024-12-17,Carl Ludwig,Consumer,West,Furniture,16.74
6458,202412,2024-12-17,Eva Jacobs,Consumer,East,Furniture,366.009
6459,202412,2024-12-17,Eva Jacobs,Consumer,East,Office Supplies,901.95
6460,202412,2024-12-17,Jonathan Doherty,Corporate,South,Office Supplies,2104.55
6461,202412,2024-12-17,John Murray,Consumer,Central,Office Supplies,11.648
6462,202412,2024-12-17,Allen Goldenen,Consumer,South,Office Supplies,4.704
6463,202412,2024-12-17,Fred Hopkins,Corporate,West,Office Supplies,23.04
6464,202412,2024-12-17,Shirley Jackson,Consumer,East,Office Supplies,88.08
6465,202412,2024-12-17,Laurel Beltran,Home Office,West,Office Supplies,22.92
6466,202412,2024-12-17,Laurel Beltran,Home Office,West,Office Supplies,47.9
6467,202412,2024-12-17,Gary Zandusky,Consumer,Central,Office Supplies,23.92
6468,202412,2024-12-17,Laurel Beltran,Home Office,West,Office Supplies,1112.94
6469,202412,2024-12-17,Jonathan Doherty,Corporate,South,Office Supplies,40.7
6470,202412,2024-12-17,Eva Jacobs,Consumer,East,Technology,137.94
6471,202412,2024-12-17,Mike Vittorini,Consumer,South,Technology,863.928
6472,202412,2024-12-17,Joel Eaton,Consumer,East,Technology,179.97
6473,202412,2024-12-18,Muhammed Yedwab,Corporate,Central,Furniture,781.864
6474,202412,2024-12-18,Keith Dawkins,Corporate,West,Furniture,14.52
6475,202412,2024-12-18,Deborah Brumfield,Home Office,East,Furniture,72.42
6476,202412,2024-12-18,Keith Dawkins,Corporate,West,Office Supplies,59.7
6477,202412,2024-12-18,Keith Dawkins,Corporate,West,Office Supplies,104.184
6478,202412,2024-12-18,Pauline Webber,Corporate,Central,Office Supplies,115.84
6479,202412,2024-12-18,Keith Dawkins,Corporate,West,Office Supplies,24.704
6480,202412,2024-12-18,Jamie Frazer,Consumer,East,Office Supplies,35.232
6481,202412,2024-12-18,Jamie Frazer,Consumer,East,Office Supplies,415.176
6482,202412,2024-12-18,Jamie Frazer,Consumer,East,Office Supplies,54.96
6483,202412,2024-12-18,Mike Kennedy,Consumer,West,Office Supplies,25.92
6484,202412,2024-12-18,Mike Kennedy,Consumer,West,Office Supplies,40.46
6485,202412,2024-12-18,Muhammed Yedwab,Corporate,Central,Office Supplies,30.816
6486,202412,2024-12-18,Deborah Brumfield,Home Office,East,Office Supplies,2079.4
6487,202412,2024-12-18,Mike Kennedy,Consumer,West,Office Supplies,33.87
6488,202412,2024-12-18,Alan Schoenberger,Corporate,West,Technology,165.6
6489,202412,2024-12-18,Deborah Brumfield,Home Office,East,Technology,629.95
6490,202412,2024-12-18,Neil Cohen,Home Office,East,Furniture,58.36
6491,202412,2024-12-18,Michael Knudson,Corporate,East,Furniture,39.96
6492,202412,2024-12-18,Michael Knudson,Corporate,East,Office Supplies,16.464
6493,202412,2024-12-19,Roger Demir,Consumer,West,Furniture,205.666
6494,202412,2024-12-19,Emily Grady,Consumer,East,Furniture,542.646
6495,202412,2024-12-19,Michael Moore,Consumer,Central,Furniture,29.98
6496,202412,2024-12-19,Neoma Murray,Consumer,West,Furniture,111.9
6497,202412,2024-12-19,Emily Grady,Consumer,East,Furniture,400.032
6498,202412,2024-12-19,Roger Demir,Consumer,West,Furniture,268.704
6499,202412,2024-12-19,Michael Moore,Consumer,Central,Furniture,581.96
6500,202412,2024-12-19,Caroline Jumper,Consumer,East,Office Supplies,394.816
6501,202412,2024-12-19,Roger Demir,Consumer,West,Office Supplies,21.92
6502,202412,2024-12-19,Caroline Jumper,Consumer,East,Office Supplies,18.192
6503,202412,2024-12-19,Emily Grady,Consumer,East,Office Supplies,6.3
6504,202412,2024-12-19,Emily Grady,Consumer,East,Office Supplies,182.72
6505,202412,2024-12-19,Roger Demir,Consumer,West,Office Supplies,48.72
6506,202412,2024-12-19,Gary McGarr,Consumer,West,Office Supplies,772.68
6507,202412,2024-12-19,Emily Grady,Consumer,East,Office Supplies,33.63
6508,202412,2024-12-19,Neoma Murray,Consumer,West,Technology,1649.95
6509,202412,2024-12-20,Becky Martin,Consumer,East,Furniture,113.79
6510,202412,2024-12-20,Liz MacKendrick,Consumer,East,Office Supplies,15.528
6511,202412,2024-12-20,Becky Martin,Consumer,East,Office Supplies,1.728
6512,202412,2024-12-20,Kean Takahito,Consumer,West,Office Supplies,104.85
6513,202412,2024-12-20,Becky Martin,Consumer,East,Office Supplies,40.56
6514,202412,2024-12-20,Becky Martin,Consumer,East,Office Supplies,193.86
6515,202412,2024-12-20,Becky Martin,Consumer,East,Office Supplies,182.94
6516,202412,2024-12-20,Ellis Ballard,Corporate,East,Office Supplies,212.88
6517,202412,2024-12-20,Becky Martin,Consumer,East,Technology,78.15
6518,202412,2024-12-20,Tracy Zic,Consumer,West,Furniture,25.08
6519,202412,2024-12-20,Tracy Zic,Consumer,West,Office Supplies,16.9
6520,202412,2024-12-21,Aleksandra Gannaway,Corporate,East,Furniture,81.94
6521,202412,2024-12-21,Justin Ellison,Corporate,Central,Furniture,1951.84
6522,202412,2024-12-21,Harold Engle,Corporate,East,Furniture,13.4
6523,202412,2024-12-21,James Galang,Consumer,South,Furniture,191.82
6524,202412,2024-12-21,Tony Chapman,Home Office,East,Office Supplies,33.92
6525,202412,2024-12-21,Mike Pelletier,Home Office,Central,Office Supplies,3.536
6526,202412,2024-12-21,Justin Ellison,Corporate,Central,Office Supplies,171.55
6527,202412,2024-12-21,Irene Maddox,Consumer,West,Office Supplies,407.976
6528,202412,2024-12-21,Harold Engle,Corporate,East,Office Supplies,109.69
6529,202412,2024-12-21,Randy Ferguson,Corporate,Central,Office Supplies,11.952
6530,202412,2024-12-21,Harold Engle,Corporate,East,Office Supplies,4.98
6531,202412,2024-12-21,Theone Pippenger,Consumer,South,Office Supplies,584.82
6532,202412,2024-12-21,James Galang,Consumer,East,Office Supplies,465.18
6533,202412,2024-12-21,Justin Ellison,Corporate,Central,Technology,384.45
6534,202412,2024-12-21,Theone Pippenger,Consumer,South,Technology,699.98
6535,202412,2024-12-21,Justin Ellison,Corporate,Central,Technology,149.97
6536,202412,2024-12-22,Anne Pryor,Home Office,West,Office Supplies,18.69
6537,202412,2024-12-22,Greg Tran,Consumer,West,Office Supplies,47.208
6538,202412,2024-12-22,Greg Tran,Consumer,West,Office Supplies,59.808
6539,202412,2024-12-22,Dave Poirier,Corporate,East,Office Supplies,222.352
6540,202412,2024-12-22,Anne Pryor,Home Office,West,Office Supplies,437.472
6541,202412,2024-12-22,Anne Pryor,Home Office,West,Office Supplies,13.376
6542,202412,2024-12-22,Dave Poirier,Corporate,East,Office Supplies,968.744
6543,202412,2024-12-22,Greg Tran,Consumer,West,Office Supplies,35.89
6544,202412,2024-12-22,Anne Pryor,Home Office,West,Office Supplies,13.86
6545,202412,2024-12-22,Greg Tran,Consumer,West,Office Supplies,189.7
6546,202412,2024-12-22,Anne Pryor,Home Office,West,Office Supplies,13.36
6547,202412,2024-12-22,Greg Tran,Consumer,West,Office Supplies,248.08
6548,202412,2024-12-22,Greg Guthrie,Corporate,West,Office Supplies,19.44
6549,202412,2024-12-22,Dave Poirier,Corporate,East,Technology,479.984
6550,202412,2024-12-22,Greg Tran,Consumer,West,Technology,156.792
6551,202412,2024-12-22,Anne Pryor,Home Office,West,Technology,249.584
6552,202412,2024-12-22,Greg Tran,Consumer,West,Technology,431.976
6553,202412,2024-12-22,Anne Pryor,Home Office,West,Technology,271.96
6554,202412,2024-12-24,Arthur Gainer,Consumer,Central,Furniture,405.86
6555,202412,2024-12-24,Arthur Gainer,Consumer,Central,Furniture,680.01
6556,202412,2024-12-24,Gene Hale,Corporate,Central,Furniture,190.92
6557,202412,2024-12-24,Stefania Perrino,Corporate,West,Furniture,1421.664
6558,202412,2024-12-24,Stefania Perrino,Corporate,West,Office Supplies,8.56
6559,202412,2024-12-24,Julie Prescott,Home Office,East,Office Supplies,12.957
6560,202412,2024-12-24,Julia Barnett,Home Office,East,Office Supplies,10.584
6561,202412,2024-12-24,Stefania Perrino,Corporate,West,Office Supplies,45.36
6562,202412,2024-12-24,Doug Bickford,Consumer,West,Office Supplies,34.05
6563,202412,2024-12-24,Doug Bickford,Consumer,West,Office Supplies,352.38
6564,202412,2024-12-24,Lena Hernandez,Consumer,South,Technology,68.112
6565,202412,2024-12-24,Lena Hernandez,Consumer,South,Technology,16.56
6566,202412,2024-12-24,Lena Hernandez,Consumer,South,Technology,249.584
6567,202412,2024-12-24,Quincy Jones,Corporate,Central,Technology,114.95
6568,202412,2024-12-24,Gene Hale,Corporate,Central,Technology,1097.544
6569,202412,2024-12-25,Damala Kotsonis,Corporate,South,Furniture,79.974
6570,202412,2024-12-25,Paul MacIntyre,Consumer,South,Furniture,1056.86
6571,202412,2024-12-25,Ken Black,Corporate,Central,Office Supplies,60.34
6572,202412,2024-12-25,Logan Haushalter,Consumer,Central,Office Supplies,61.929
6573,202412,2024-12-25,Rob Williams,Corporate,Central,Office Supplies,4.356
6574,202412,2024-12-25,Ken Black,Corporate,Central,Office Supplies,19.46
6575,202412,2024-12-25,George Bell,Corporate,Central,Office Supplies,9.328
6576,202412,2024-12-25,Stephanie Phelps,Corporate,West,Office Supplies,273.92
6577,202412,2024-12-25,Damala Kotsonis,Corporate,South,Office Supplies,2.946
6578,202412,2024-12-25,Fred McMath,Consumer,East,Office Supplies,3.69
6579,202412,2024-12-25,Fred McMath,Consumer,East,Office Supplies,122.12
6580,202412,2024-12-25,George Bell,Corporate,Central,Office Supplies,9.392
6581,202412,2024-12-25,Rob Williams,Corporate,Central,Office Supplies,20.568
6582,202412,2024-12-25,Rob Williams,Corporate,Central,Technology,19.04
6583,202412,2024-12-25,Logan Haushalter,Consumer,Central,Technology,59.98
6584,202412,2024-12-25,Emily Burns,Consumer,South,Technology,40.68
6585,202412,2024-12-25,Logan Haushalter,Consumer,Central,Technology,10.9
6586,202412,2024-12-25,Fred McMath,Consumer,East,Office Supplies,79.974
6587,202412,2024-12-25,Fred McMath,Consumer,East,Office Supplies,2.946
6588,202412,2024-12-26,Logan Haushalter,Consumer,West,Furniture,321.568
6589,202412,2024-12-26,Mark Hamilton,Consumer,Central,Furniture,1424.9
6590,202412,2024-12-26,Arthur Prichep,Consumer,West,Office Supplies,35.1
6591,202412,2024-12-26,Arthur Prichep,Consumer,West,Office Supplies,65.34
6592,202412,2024-12-26,Arthur Prichep,Consumer,West,Office Supplies,153.552
6593,202412,2024-12-26,Chris McAfee,Consumer,East,Office Supplies,679.96
6594,202412,2024-12-26,Delfina Latchford,Consumer,East,Office Supplies,361.92
6595,202412,2024-12-26,Sanjit Jacobs,Home Office,West,Office Supplies,80.28
6596,202412,2024-12-26,Bart Watters,Corporate,East,Office Supplies,62.82
6597,202412,2024-12-26,Arthur Prichep,Consumer,West,Office Supplies,123.92
6598,202412,2024-12-26,Chris McAfee,Consumer,East,Office Supplies,18.54
6599,202412,2024-12-26,Sara Luxemburg,Home Office,East,Office Supplies,6.48
6600,202412,2024-12-26,Delfina Latchford,Consumer,East,Office Supplies,80.58
6601,202412,2024-12-26,Arthur Prichep,Consumer,West,Technology,44.75
6602,202412,2024-12-26,James Peterman,Corporate,East,Furniture,99.12
6603,202412,2024-12-27,Noel Staavos,Corporate,East,Furniture,458.43
6604,202412,2024-12-27,William Brown,Consumer,West,Furniture,363.92
6605,202412,2024-12-27,Deborah Brumfield,Home Office,West,Furniture,403.92
6606,202412,2024-12-27,Anthony Rawles,Corporate,West,Furniture,14.8
6607,202412,2024-12-27,Noel Staavos,Corporate,East,Furniture,328.59
6608,202412,2024-12-27,William Brown,Consumer,West,Furniture,892.136
6609,202412,2024-12-27,Noel Staavos,Corporate,East,Office Supplies,387.136
6610,202412,2024-12-27,William Brown,Consumer,West,Office Supplies,83.42
6611,202412,2024-12-27,Steve Chapman,Corporate,East,Office Supplies,73.536
6612,202412,2024-12-27,William Brown,Consumer,West,Office Supplies,23.32
6613,202412,2024-12-27,Cynthia Arntzen,Consumer,South,Office Supplies,6.672
6614,202412,2024-12-27,William Brown,Consumer,West,Office Supplies,35.808
6615,202412,2024-12-27,William Brown,Consumer,West,Office Supplies,5.872
6616,202412,2024-12-27,William Brown,Consumer,West,Office Supplies,122.688
6617,202412,2024-12-27,William Brown,Consumer,West,Office Supplies,209.6
6618,202412,2024-12-27,Janet Molinari,Corporate,East,Office Supplies,15.26
6619,202412,2024-12-27,William Brown,Consumer,West,Office Supplies,30.98
6620,202412,2024-12-27,William Brown,Consumer,West,Office Supplies,50.22
6621,202412,2024-12-27,Lena Radford,Consumer,South,Office Supplies,85.224
6622,202412,2024-12-27,Noel Staavos,Corporate,East,Office Supplies,64.96
6623,202412,2024-12-27,Fred McMath,Consumer,West,Office Supplies,243.384
6624,202412,2024-12-27,Noel Staavos,Corporate,East,Office Supplies,13.52
6625,202412,2024-12-27,William Brown,Consumer,West,Technology,119.96
